"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.x","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","X.data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.y"
"13-PKIL-5.7-10022018-WMSD","E353.2","10/03/2018 20:03:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-007DMS",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.255,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",NA,NA,NA,NA,0,0.25,0.255,102,"<1",75,125,20,NA,NA,NA,"R1809506","ALSRNY","13-PKIL-5.7-10022018-W","WS","SD","Lab","13-PKIL-5.7-10022018-W","R1809506","10/02/2018 13:10:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-10022018-WMSD","E351.2","10/09/2018 13:07:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/08/2018 18:58:00",NA,NA,"ALSRNY","quant","R1809506-007DMS",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.91,NA,"SC","Yes","Y","",NA,"",NA,0.08,NA,0.2,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,0.54,2.5,2.91,95,"<1",75,125,20,NA,NA,NA,"R1809506","ALSRNY","13-PKIL-5.7-10022018-W","WS","SD","Lab","13-PKIL-5.7-10022018-W","R1809506","10/02/2018 13:10:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PKIL-5.7-10022018-WMSD","E365.1","10/15/2018 17:09:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/11/2018 15:27:00",NA,NA,"ALSRNY","quant","R1809506-007DMS",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0605,NA,"SC","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,0.0375,0.025,0.0605,92,"<1",75,125,20,NA,NA,NA,"R1809506","ALSRNY","13-PKIL-5.7-10022018-W","WS","SD","Lab","13-PKIL-5.7-10022018-W","R1809506","10/02/2018 13:10:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","D6919-09","10/05/2018 05:36:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0233,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","Calculation","10/03/2018 20:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.295,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","E353.2","10/11/2018 16:44:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.295,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","E353.2","10/03/2018 20:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","Calculation","10/09/2018 13:24:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","10/08/2018 00:00:00",NA,NA,"ALSRNY","quant","R1809506-002",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.83,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","E351.2","10/09/2018 13:24:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/08/2018 18:58:00",NA,NA,"ALSRNY","quant","R1809506-002",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.54,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","E365.1","10/15/2018 16:59:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/11/2018 15:27:00",NA,NA,"ALSRNY","quant","R1809506-002",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0874,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-W","E180.1","10/03/2018 23:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.04,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","N","Field","","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-WMS","E353.2","10/11/2018 16:45:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002MS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.788,NA,"SC","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",0.295,0.5,0.788,99,NA,NA,NA,NA,"",75,125,20,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","MS","Lab","13-POCH-2.6-10022018-W","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POCH-2.6-10022018-WMSD","E353.2","10/11/2018 16:46:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-002DMS",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.791,NA,"SC","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,0.295,0.5,0.791,99,"<1",75,125,20,NA,NA,NA,"R1809506","ALSRNY","13-POCH-2.6-10022018-W","WS","SD","Lab","13-POCH-2.6-10022018-W","R1809506","10/02/2018 09:40:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","D6919-09","10/05/2018 05:20:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0335,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","Calculation","10/03/2018 19:58:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-001",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.363,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","E353.2","10/11/2018 16:40:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.363,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","E353.2","10/03/2018 19:58:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","Calculation","10/09/2018 13:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","10/08/2018 00:00:00",NA,NA,"ALSRNY","quant","R1809506-001",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.96,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","E351.2","10/09/2018 13:23:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/08/2018 18:58:00",NA,NA,"ALSRNY","quant","R1809506-001",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.6,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","E365.1","10/15/2018 16:57:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/11/2018 15:27:00",NA,NA,"ALSRNY","quant","R1809506-001",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0676,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RIOG_T1-0.8-10022018-W","E180.1","10/03/2018 23:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-001",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",2.94,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RIOG_T1-0.8-10022018-W","WS","N","Field","","R1809506","10/02/2018 08:50:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","D6919-09","10/05/2018 05:52:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-003",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0103,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","Calculation","10/03/2018 20:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-003",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.349,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","E353.2","10/11/2018 16:48:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-003",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.349,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","E353.2","10/03/2018 20:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-003",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","Calculation","10/09/2018 13:03:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","10/08/2018 00:00:00",NA,NA,"ALSRNY","quant","R1809506-003",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.81,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","E351.2","10/09/2018 13:03:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/08/2018 18:58:00",NA,NA,"ALSRNY","quant","R1809506-003",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",0.46,NA,"TRG","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","E365.1","10/15/2018 17:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","10/11/2018 15:27:00",NA,NA,"ALSRNY","quant","R1809506-003",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0358,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-RUTG-9.3-10022018-W","E180.1","10/03/2018 23:00:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-003",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",1.88,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-RUTG-9.3-10022018-W","WS","N","Field","","R1809506","10/02/2018 10:05:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-TINW-4.5-10022018-W","D6919-09","10/05/2018 01:35:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-006",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0129,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-TINW-4.5-10022018-W","WS","N","Field","","R1809506","10/02/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-TINW-4.5-10022018-W","Calculation","10/03/2018 20:02:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-006",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.221,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-TINW-4.5-10022018-W","WS","N","Field","","R1809506","10/02/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-TINW-4.5-10022018-W","E353.2","10/11/2018 16:52:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-006",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.221,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-TINW-4.5-10022018-W","WS","N","Field","","R1809506","10/02/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-TINW-4.5-10022018-W","E353.2","10/03/2018 20:02:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1809506-006",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-TINW-4.5-10022018-W","WS","N","Field","","R1809506","10/02/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-TINW-4.5-10022018-W","Calculation","10/09/2018 13:05:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"","10/08/2018 00:00:00",NA,NA,"ALSRNY","quant","R1809506-006",NA,0,"mL",NA,NA,NA,NA,NA,"","KN","Nitrogen",0.8,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.1,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"R1809506","ALSRNY","13-TINW-4.5-10022018-W","WS","N","Field","","R1809506","10/02/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"10/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
